X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63,X_64,X_65,X_66,X_67,X_68,X_69,X_70,X_71,X_72,X_73,X_74,X_75,X_76,X_77,X_78,X_79,X_80,X_81,X_82,X_83,X_84,X_85,X_86,X_87,X_88,X_89,X_90,X_91,Y,group_type,cost
7,99,757.0,1.0,102006.0,65.0,0.0,0.0,31.0,0.0,2.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,42.0,48.0,42.0,57.0,6.0,0.0,1.0,0.0,3.0,1.0,4.0,90.0,99.0,10.0,1.0,3.0,63.0,0.0,7.0,-99999.0,3.0,33.0,43.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,10.56,0.0,7.0,天秤座,马,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,-1.04,0.0,17.36,17.36,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,14.5,佛山市,0.0,1.0,1.0,0.0,-9999.0,2.0,1.0,1.0,0.03161014158709252,treatment4,0
2,6,535.0,1.0,102005.0,65.0,0.0,0.0,27.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,6.0,0.0,0.0,7.0,6.0,0.0,2.0,-99999.0,3.0,2.0,2.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,6.0,0.0,2.0,射手座,狗,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.96,4.96,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,7.0,1.0,烟台市,0.0,1.0,1.0,0.0,-9999.0,10.0,-9999.0,-9999.0,0.0658544616397761,control,0
5,11,24.0,1.0,102006.0,65.0,0.0,0.0,18.0,0.0,0.0,11.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,6.0,11.0,10.0,2.0,4.0,7.0,0.0,5.0,-99999.0,3.0,5.0,7.0,-1.0,-1,-1.0,0.0,0.0,0.0,1.0,2.0,0.0,-1.0,12.0,0.0,4.0,天秤座,羊,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,4.5,0.0,12.4,12.4,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,5.6666669999999995,沈阳市,0.0,1.0,2.0,0.0,-9999.0,5.0,0.0,1.0,0.04939084622983207,treatment4,0
2,2,24.0,1.0,102005.0,65.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,2.0,0.0,2.0,-99999.0,3.0,2.0,2.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,6.0,0.0,2.0,天秤座,牛,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.5,0.0,4.96,4.96,4.0,0.0,0.0,0.0,未知,-9999.0,1.0,3.0,1.0,沈阳市,0.0,1.0,2.0,0.0,-9999.0,6.0,-9999.0,-9999.0,0.0,control,0
39,65,351.0,1.0,102006.0,65.0,0.0,0.0,23.0,0.0,2.0,49.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,11.0,0.0,13.0,0.0,13.0,0.0,16.0,0.0,64.0,4.0,0.0,2.0,10.0,11.0,13.0,13.0,16.0,65.0,10.0,2.0,4.0,53.0,0.0,39.0,-99999.0,3.0,57.0,57.0,-1.0,-1,-1.0,0.0,0.0,0.0,6.0,4.0,0.0,-1.0,133.0,0.0,38.0,水瓶座,虎,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,1.5,0.0,96.72,96.72,2.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,29.681666999999997,太原市,0.0,1.0,2.0,0.0,-9999.0,2.0,5.0,0.0,0.0,treatment2,0
0,0,574.0,1.0,102005.0,65.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,-99999.0,-1.0,0.0,0.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,巨蟹座,龙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,9.0,0.0,上海市,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.03292723081988805,treatment4,0
8,35,378.0,1.0,102005.0,65.0,0.0,0.0,23.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,25.0,0.0,35.0,9.0,0.0,0.0,1.0,3.0,4.0,2.0,25.0,35.0,10.0,0.0,6.0,22.0,0.0,8.0,-99999.0,3.0,13.0,19.0,-1.0,-1,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,25.0,0.0,8.0,白羊座,虎,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,22.32,22.32,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,6.0,9.166667,开封市,0.0,1.0,1.0,0.0,-9999.0,6.0,0.0,0.0,0.0658544616397761,control,0
0,0,1558.0,1.0,102006.0,65.0,0.0,1.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,-99999.0,-1.0,0.0,0.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,巨蟹座,马,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,9.0,0.0,六安市,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.08231807704972012,treatment4,0
11,191,754.0,1.0,102006.0,65.0,0.0,0.0,21.0,0.0,4.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,3.0,0.0,178.0,0.0,191.0,6.0,0.0,1.0,0.0,1.0,8.0,3.0,178.0,191.0,10.0,1.0,3.0,132.0,0.0,11.0,-99999.0,-1.0,31.0,68.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,31.68,0.0,11.0,水瓶座,龙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,27.28,27.28,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,71.981667,汕头市,0.0,1.0,2.0,0.0,-9999.0,2.0,2.0,1.0,0.04741521238063878,treatment2,0
3,3,471.0,1.0,102005.0,65.0,0.0,1.0,32.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,1.0,4.0,3.0,0.0,3.0,-99999.0,3.0,3.0,3.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,12.0,0.0,3.0,天蝎座,蛇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.5,0.0,7.44,7.44,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,2.0,呼和浩特市,0.0,1.0,2.0,0.0,-9999.0,7.0,-9999.0,-9999.0,0.0658544616397761,treatment2,0
29,99,453.0,1.0,102005.0,65.0,0.0,0.0,49.0,0.0,2.0,50.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,7.0,0.0,4.0,0.0,8.0,0.0,66.0,0.0,99.0,1.0,0.0,5.0,9.0,7.0,4.0,8.0,66.0,99.0,3.0,4.0,5.0,80.0,4.0,28.0,-99999.0,3.0,47.0,50.0,-1.0,-1,-1.0,0.0,0.0,0.0,6.0,3.0,0.0,-1.0,73.0,0.0,28.0,双鱼座,鼠,1.0,2.0,0.0,2.0,8.0,0.0,0.0,10.0,0.0,0.0,69.44,69.44,4.0,7.0,2.0,0.0,未知,-9999.0,0.0,4.0,19.196667,牡丹江市,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.10701350016463615,treatment2,0
11,11,574.0,1.0,102005.0,65.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,11.0,3.0,3.0,4.0,6.0,9.0,11.0,-99999.0,3.0,11.0,11.0,-1.0,-1,-1.0,0.0,0.0,0.0,1.0,3.0,0.0,-1.0,50.56,0.0,11.0,射手座,羊,3.0,3.0,1.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,29.76,29.76,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,8.426667,宁波市,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.09483042476127757,control,0
0,5,710.0,1.0,102006.0,65.0,0.0,1.0,41.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,0.0,10.0,4.0,0.0,0.0,-99999.0,3.0,0.0,0.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,双鱼座,猴,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,10.0,1.0,襄阳市,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.03292723081988805,treatment1,0
5,5,668.0,0.0,102005.0,62.0,0.0,0.0,34.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,4.0,5.0,0.0,5.0,-99999.0,3.0,5.0,5.0,-1.0,-1,-1.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.0,11.0,5.0,0.0,金牛座,兔,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,12.4,12.4,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,1.833333,茂名市,0.0,1.0,1.0,0.0,-9999.0,4.0,-9999.0,-9999.0,0.04939084622983207,treatment1,0
12,167,379.0,1.0,102006.0,65.0,0.0,0.0,21.0,0.0,23.0,50.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,152.0,0.0,167.0,1.0,0.0,3.0,1.0,4.0,4.0,3.0,152.0,167.0,8.0,2.0,4.0,120.0,0.0,12.0,-99999.0,-1.0,31.0,39.0,-1.0,-1,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,33.5,0.0,12.0,摩羯座,龙,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,29.76,29.76,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,26.616667,商丘市,0.0,1.0,2.0,0.0,-9999.0,1.0,5.0,1.0,0.0658544616397761,treatment4,0
0,1,871.0,1.0,102005.0,65.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,-99999.0,3.0,1.0,1.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,狮子座,马,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,8.0,0.666667,玉溪市,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,0.0,1.0,0.0658544616397761,treatment4,0
4,10,552.0,1.0,102005.0,65.0,0.0,0.0,27.0,0.0,1.0,9.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,6.0,10.0,4.0,1.0,4.0,6.0,10.0,4.0,-99999.0,3.0,4.0,4.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,12.54,0.0,4.0,天蝎座,狗,2.0,3.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,9.92,9.92,4.0,0.0,0.0,0.0,武汉市,0.0455,0.0,4.0,4.423333,固镇县,0.0,1.0,1.0,0.0,2.0,9.0,-9999.0,-9999.0,0.0790253539677313,treatment2,0
8,8,25.0,0.0,102005.0,62.0,0.0,1.0,22.0,0.0,1.0,20.0,2.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,10.0,7.0,5.0,5.0,10.0,9.0,10.0,-99999.0,3.0,10.0,10.0,-1.0,-1,-1.0,0.0,5.0,0.0,5.0,0.0,0.0,-1.0,17.95,10.0,0.0,双子座,兔,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,24.8,24.8,4.0,0.0,0.0,0.0,南京市,0.5368,2.0,4.0,2.9916669999999996,六合区,0.0,1.0,2.0,0.0,5.0,1.0,-9999.0,-9999.0,0.03128086927889364,treatment2,0
15,15,951.0,1.0,102005.0,65.0,0.0,0.0,16.0,1.0,0.0,14.0,0.0,1.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,5.0,9.0,0.0,15.0,-99999.0,3.0,15.0,15.0,-1.0,-1,-1.0,0.0,0.0,0.0,6.0,1.0,0.0,-1.0,46.0,0.0,15.0,双鱼座,鸡,0.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,50.34,50.34,4.0,0.0,4.0,0.0,未知,-9999.0,0.0,4.0,7.6666669999999995,银川市,0.0,1.0,1.0,0.0,-9999.0,2.0,-9999.0,-9999.0,0.09878169245966414,treatment1,0
36,237,24.0,0.0,102005.0,62.0,0.0,0.0,35.0,0.0,24.0,256.0,4.0,0.0,11.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,159.0,82.0,159.0,0.0,4.0,11.0,29.0,0.0,0.0,0.0,201.0,241.0,3.0,3.0,5.0,204.0,1.0,40.0,-99999.0,-1.0,60.0,82.0,-1.0,-1,-1.0,0.0,0.0,0.0,7.0,2.0,0.0,-1.0,10.9,40.0,0.0,水瓶座,虎,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,210.8,210.8,2.0,27.0,18.0,0.0,未知,-9999.0,0.0,5.0,22.101667000000003,沈阳市,0.0,1.0,1.0,0.0,-9999.0,1.0,4.0,0.0,0.09878169245966414,treatment4,0
1,1,874.0,0.0,102005.0,62.0,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-99999.0,3.0,1.0,1.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.5,1.0,0.0,双子座,羊,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.48,2.48,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,1.0,1.416667,曲靖市,0.0,1.0,2.0,0.0,-9999.0,6.0,-9999.0,-9999.0,0.04115903852486006,treatment3,0
18,18,871.0,1.0,102005.0,65.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,5.0,1.0,17.0,2.0,18.0,-99999.0,3.0,18.0,18.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,65.0,0.0,17.0,巨蟹座,蛇,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,44.64,44.64,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,1.0,10.833333,昆明市,0.0,1.0,2.0,0.0,5.0,1.0,4.0,0.0,0.18109976950938425,treatment2,0
5,32,791.0,1.0,102006.0,65.0,0.0,1.0,23.0,0.0,1.0,22.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,32.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,27.0,32.0,10.0,1.0,3.0,25.0,0.0,5.0,-5.0,3.0,5.0,5.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,8.0,0.0,5.0,处女座,虎,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,23.56,23.56,4.0,0.0,0.0,0.0,南昌市,0.6937,0.0,3.0,2.165,南昌市,0.0,1.0,1.0,0.0,-9999.0,3.0,-9999.0,-9999.0,0.024695423114916036,treatment3,0
1,1,23.0,1.0,102006.0,65.0,0.0,0.0,34.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-99999.0,3.0,1.0,1.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,1.0,射手座,兔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.48,2.48,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,1.0,0.5,南岸区,0.0,1.0,2.0,0.0,-9999.0,7.0,-9999.0,-9999.0,0.03292723081988805,treatment3,0
49,193,516.0,1.0,102005.0,65.0,0.0,0.0,21.0,0.0,1.0,78.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,11.0,0.0,14.0,0.0,16.0,0.0,132.0,0.0,193.0,1.0,0.0,6.0,14.0,11.0,14.0,16.0,132.0,193.0,10.0,4.0,5.0,135.0,0.0,49.0,-99999.0,-1.0,87.0,92.0,-1.0,-1,-1.0,0.0,0.0,0.0,8.0,1.0,0.0,-1.0,90.8,0.0,49.0,狮子座,龙,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,134.66,134.66,2.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,34.803333,徐州市,0.0,1.0,1.0,0.0,-9999.0,1.0,0.0,1.0,0.09384260783668094,treatment3,0
3,3,478.0,1.0,102005.0,65.0,0.0,1.0,26.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,2.0,4.0,1.0,0.0,3.0,-99999.0,3.0,3.0,3.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,6.0,0.0,3.0,狮子座,猪,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.5,0.0,7.44,7.44,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,1.0,巴彦淖尔市,0.0,1.0,1.0,0.0,-9999.0,7.0,-9999.0,-9999.0,0.1317089232795522,treatment4,0
0,3,316.0,0.0,102005.0,62.0,0.0,0.0,34.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,0.0,8.0,1.0,0.0,0.0,-99999.0,3.0,1.0,1.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,天秤座,兔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,8.0,1.0,大城县,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0658544616397761,treatment3,0
5,5,832.0,1.0,102005.0,65.0,0.0,0.0,34.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,-99999.0,3.0,5.0,5.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,5.0,0.0,-1.0,10.0,0.0,5.0,双鱼座,兔,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,12.4,12.4,4.0,0.0,2.0,0.0,未知,-9999.0,0.0,1.0,1.666667,资阳市,0.0,1.0,2.0,0.0,-9999.0,5.0,0.0,1.0,0.03292723081988805,control,0
1,1,558.0,1.0,102005.0,65.0,0.0,0.0,34.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,-99999.0,3.0,1.0,1.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.5,0.0,1.0,双子座,兔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.48,2.48,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,7.0,0.583333,鹿邑县,0.0,1.0,2.0,0.0,-9999.0,6.0,-9999.0,-9999.0,0.04939084622983207,treatment1,0
3,99,593.0,0.0,102005.0,62.0,0.0,0.0,29.0,0.0,1.0,67.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,101.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,96.0,101.0,9.0,3.0,5.0,70.0,0.0,5.0,-240.0,-1.0,5.0,5.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,16.5,5.0,0.0,水瓶座,猴,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.16,0.0,12.4,12.4,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,24.916667,屏南县,0.0,1.0,1.0,0.0,-9999.0,1.0,-9999.0,-9999.0,0.16463615409944024,treatment4,0
10,10,453.0,1.0,102005.0,65.0,0.0,0.0,29.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,10.0,8.0,1.0,4.0,7.0,0.0,10.0,-99999.0,3.0,10.0,10.0,-1.0,-1,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,34.0,0.0,10.0,双子座,猴,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,3.0,-11.76,48.6,36.84,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,5.6666669999999995,牡丹江市,0.0,1.0,1.0,0.0,-9999.0,3.0,-9999.0,-9999.0,0.03292723081988805,treatment3,0
1,2,1896.0,1.0,102005.0,65.0,0.0,0.0,32.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,7.0,2.0,0.0,1.0,-99999.0,3.0,2.0,2.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,1.0,处女座,蛇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.48,2.48,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,7.0,0.666667,临高县,0.0,6.0,6.0,0.0,-9999.0,8.0,0.0,0.0,0.0658544616397761,treatment3,0
7,21,736.0,1.0,102005.0,65.0,0.0,0.0,74.0,0.0,3.0,79.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,9.0,2.0,20.0,0.0,1.0,1.0,3.0,2.0,0.0,5.0,11.0,22.0,7.0,1.0,3.0,13.0,1.0,8.0,-99999.0,3.0,11.0,12.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,12.5,0.0,8.0,天秤座,猪,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,25.42,25.42,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,3.583333,常德市,0.0,1.0,1.0,0.0,9.0,3.0,-9999.0,-9999.0,0.03292723081988805,treatment2,0
9,9,531.0,10.0,102005.0,61.0,0.0,1.0,20.0,0.0,2.0,3.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,1.0,9.0,0.0,9.0,-99999.0,3.0,9.0,9.0,1.0,2019-09-01,2.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.0,22.7,9.0,0.0,巨蟹座,蛇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,22.32,22.32,4.0,0.0,11.0,0.0,未知,-9999.0,0.0,4.0,3.7833330000000003,章丘市,0.0,1.0,3.0,0.0,-9999.0,5.0,-9999.0,-9999.0,0.09878169245966414,treatment4,0
